MatchNo,PlayerA,PlayerB,Result,MMR_A,MMR_B
55717,Player11,Player176,TEAM_B_WIN,2790,2700
55718,Player172,Player11,TEAM_B_WIN,2400,2810
55719,Player17,Player117,TEAM_B_WIN,2515,2670
55720,Player117,Player63,TEAM_B_WIN,2655,2570
55721,Player117,Player17,TEAM_A_WIN,2675,2500
55722,Player117,Player172,TEAM_A_WIN,2695,2385
55723,Player172,Player141,TEAM_B_WIN,2370,2850
55724,Player141,Player172,TEAM_B_WIN,2835,2390
55725,Player104,Player99,TEAM_B_WIN,2620,2815
55726,Player99,Player104,TEAM_A_WIN,2835,2605
55727,Player89,Player140,TEAM_B_WIN,2810,2535
55728,Player104,Player99,TEAM_A_WIN,2625,2820
55729,Player104,Player99,TEAM_B_WIN,2610,2840
55730,Player89,Player140,TEAM_B_WIN,2795,2555
55731,Player15,Player89,TEAM_B_WIN,2700,2815
55732,Player89,Player140,TEAM_B_WIN,2800,2575
55733,Player140,Player15,TEAM_A_WIN,2595,2685
55734,Player27,Player190,TEAM_B_WIN,2855,2710
55735,Player190,Player155,TEAM_A_WIN,2730,2655
55736,Player58,Player88,TEAM_A_WIN,2670,2780
55737,Player58,Player88,TEAM_A_WIN,2690,2765
55738,Player190,Player155,TEAM_A_WIN,2750,2640
55739,Player27,Player58,TEAM_B_WIN,2840,2710
55740,Player58,Player27,TEAM_B_WIN,2695,2860
55741,Player155,Player190,TEAM_B_WIN,2625,2770
55742,Player155,Player27,TEAM_B_WIN,2610,2880
55743,Player2,Player194,TEAM_B_WIN,2685,2885
55744,Player146,Player2,TEAM_A_WIN,2735,2670
55745,Player146,Player2,TEAM_A_WIN,2755,2655
55746,Player194,Player146,TEAM_B_WIN,2870,2775
55747,Player2,Player146,TEAM_B_WIN,2640,2795
55748,Player8,Player110,TEAM_A_WIN,2800,2745
55749,Player10,Player8,TEAM_B_WIN,2750,2820
55750,Player147,Player69,TEAM_B_WIN,2785,3335
55751,Player100,Player8,TEAM_B_WIN,2770,2840
55752,Player147,Player69,TEAM_B_WIN,2770,3355
55753,Player147,Player100,TEAM_A_WIN,2790,2755
55754,Player100,Player110,TEAM_B_WIN,2740,2765
55755,Player10,Player100,TEAM_A_WIN,2770,2725
55756,Player5,Player110,TEAM_B_WIN,2900,2785
55757,Player147,Player5,TEAM_B_WIN,2775,2920
55758,Player10,Player5,TEAM_B_WIN,2755,2940
55759,Player69,Player8,TEAM_B_WIN,3340,2860
55760,Player5,Player110,TEAM_A_WIN,2960,2770
55761,Player69,Player10,TEAM_B_WIN,3325,2775
55762,Player56,Player74,TEAM_B_WIN,2740,2840
55763,Player86,Player95,TEAM_B_WIN,2935,2730
55764,Player56,Player86,TEAM_B_WIN,2725,2955
55765,Player74,Player95,TEAM_A_WIN,2860,2715
55766,Player3,Player134,TEAM_B_WIN,2665,2810
55767,Player167,Player95,TEAM_B_WIN,2910,2735
55768,Player29,Player74,TEAM_A_WIN,2710,2845
55769,Player74,Player86,TEAM_A_WIN,2865,2940
55770,Player56,Player184,TEAM_B_WIN,2710,2980
55771,Player56,Player95,TEAM_B_WIN,2695,2755
55772,Player134,Player3,TEAM_A_WIN,2830,2650
55773,Player134,Player86,TEAM_B_WIN,2815,2960
55774,Player29,Player184,TEAM_A_WIN,2730,2965
55775,Player3,Player29,TEAM_A_WIN,2670,2715
55776,Player184,Player3,TEAM_B_WIN,2950,2690
55777,Player29,Player184,TEAM_B_WIN,2700,2970
55778,Player134,Player167,TEAM_A_WIN,2835,2895
55779,Player34,Player123,TEAM_A_WIN,2870,2875
55780,Player152,Player107,TEAM_B_WIN,2865,2910
55781,Player107,Player34,TEAM_B_WIN,2895,2890
55782,Player123,Player137,TEAM_A_WIN,2895,3065
55783,Player123,Player159,TEAM_A_WIN,2915,2920
55784,Player123,Player107,TEAM_A_WIN,2935,2880
55785,Player26,Player102,TEAM_B_WIN,2865,2935
55786,Player34,Player93,TEAM_A_WIN,2910,2795
55787,Player159,Player107,TEAM_B_WIN,2905,2900
55788,Player152,Player159,TEAM_A_WIN,2885,2890
55789,Player26,Player41,TEAM_B_WIN,2850,2855
55790,Player159,Player93,TEAM_A_WIN,2910,2780
55791,Player26,Player41,TEAM_B_WIN,2835,2875
55792,Player41,Player26,TEAM_A_WIN,2895,2820
55793,Player34,Player152,TEAM_A_WIN,2930,2870
55794,Player93,Player41,TEAM_B_WIN,2765,2915
55795,Player152,Player93,TEAM_A_WIN,2890,2750
55796,Player137,Player102,TEAM_B_WIN,3050,2955
55797,Player102,Player137,TEAM_A_WIN,2975,3035
55798,Player137,Player102,TEAM_B_WIN,3020,2995
55799,Player59,Player28,TEAM_A_WIN,3245,3275
55800,Player59,Player173,TEAM_B_WIN,3230,2985
55801,Player195,Player189,TEAM_B_WIN,3035,3175
55802,Player28,Player98,TEAM_A_WIN,3295,2940
55803,Player153,Player59,TEAM_B_WIN,3440,3250
55804,Player116,Player83,TEAM_A_WIN,3645,3115
55805,Player183,Player33,TEAM_A_WIN,3125,3395
55806,Player59,Player189,TEAM_B_WIN,3235,3195
55807,Player33,Player98,TEAM_B_WIN,3380,2960
55808,Player28,Player98,TEAM_A_WIN,3315,2945
55809,Player46,Player195,TEAM_A_WIN,2925,3020
55810,Player28,Player83,TEAM_A_WIN,3335,3100
55811,Player46,Player98,TEAM_A_WIN,2945,2930
55812,Player33,Player189,TEAM_B_WIN,3365,3215
55813,Player46,Player116,TEAM_A_WIN,2965,3630
55814,Player189,Player46,TEAM_A_WIN,3235,2950
55815,Player116,Player33,TEAM_A_WIN,3650,3350
55816,Player83,Player153,TEAM_B_WIN,3085,3460
55817,Player116,Player173,TEAM_A_WIN,3670,2970
55818,Player83,Player153,TEAM_A_WIN,3105,3445
55819,Player173,Player195,TEAM_B_WIN,2955,3040
55820,Player173,Player195,TEAM_B_WIN,2940,3060
55821,Player153,Player183,TEAM_A_WIN,3465,3110
55822,Player125,Player128,TEAM_B_WIN,3170,3275
55823,Player76,Player22,TEAM_A_WIN,3450,3515
55824,Player196,Player197,TEAM_B_WIN,3345,3340
55825,Player76,Player142,TEAM_B_WIN,3435,3080
55826,Player197,Player142,TEAM_B_WIN,3325,3100
55827,Player22,Player125,TEAM_A_WIN,3535,3155
55828,Player177,Player125,TEAM_A_WIN,3655,3140
55829,Player197,Player125,TEAM_A_WIN,3345,3125
55830,Player196,Player22,TEAM_A_WIN,3365,3520
55831,Player76,Player22,TEAM_A_WIN,3455,3505
55832,Player76,Player197,TEAM_B_WIN,3440,3365
55833,Player128,Player142,TEAM_A_WIN,3295,3085
55834,Player142,Player128,TEAM_A_WIN,3105,3280
55835,Player128,Player196,TEAM_B_WIN,3265,3385
55836,Player177,Player196,TEAM_B_WIN,3640,3405
55837,Player150,Player78,TEAM_A_WIN,2385,1525
55838,Player66,Player42,TEAM_A_WIN,2010,1940
55839,Player114,Player138,TEAM_B_WIN,0,1155
55840,Player114,Player66,TEAM_B_WIN,0,2030
55841,Player150,Player24,TEAM_B_WIN,2370,1920
55842,Player78,Player138,TEAM_A_WIN,1545,1140
55843,Player138,Player48,TEAM_A_WIN,1160,2250
55844,Player168,Player48,TEAM_A_WIN,840,2235
55845,Player24,Player42,TEAM_A_WIN,1940,1925
55846,Player66,Player78,TEAM_A_WIN,2050,1530
55847,Player42,Player150,TEAM_A_WIN,1945,2355
55848,Player42,Player78,TEAM_A_WIN,1965,1515
55849,Player168,Player66,TEAM_B_WIN,825,2070
55850,Player150,Player90,TEAM_B_WIN,2340,2495
55851,Player168,Player138,TEAM_B_WIN,810,1180
55852,Player90,Player168,TEAM_B_WIN,2480,830
55853,Player96,Player48,TEAM_A_WIN,2015,2220
55854,Player24,Player114,TEAM_A_WIN,1960,0
55855,Player180,Player90,TEAM_B_WIN,2105,2500
55856,Player48,Player180,TEAM_B_WIN,2205,2125
55857,Player114,Player24,TEAM_B_WIN,0,1980
55858,Player96,Player180,TEAM_B_WIN,2000,2145
55859,Player180,Player90,TEAM_A_WIN,2165,2485
55860,Player21,Player120,TEAM_B_WIN,2070,1825
55861,Player162,Player80,TEAM_A_WIN,2065,2030
55862,Player60,Player16,TEAM_B_WIN,2155,1915
55863,Player60,Player162,TEAM_A_WIN,2175,2050
55864,Player12,Player16,TEAM_B_WIN,1960,1935
55865,Player84,Player80,TEAM_A_WIN,2230,2015
55866,Player84,Player16,TEAM_A_WIN,2250,1920
55867,Player12,Player40,TEAM_B_WIN,1945,1885
55868,Player80,Player16,TEAM_A_WIN,2035,1905
55869,Player120,Player94,TEAM_B_WIN,1810,2360
55870,Player6,Player12,TEAM_B_WIN,2120,1965
55871,Player60,Player40,TEAM_B_WIN,2160,1905
55872,Player21,Player18,TEAM_B_WIN,2055,2055
55873,Player6,Player40,TEAM_A_WIN,2140,1890
55874,Player40,Player60,TEAM_A_WIN,1910,2145
55875,Player12,Player21,TEAM_B_WIN,1950,2075
55876,Player162,Player21,TEAM_A_WIN,2070,2060
55877,Player80,Player6,TEAM_A_WIN,2055,2125
55878,Player18,Player6,TEAM_B_WIN,2040,2145
55879,Player84,Player94,TEAM_A_WIN,2270,2345
55880,Player18,Player84,TEAM_A_WIN,2060,2255
55881,Player94,Player120,TEAM_A_WIN,2365,1795
55882,Player120,Player18,TEAM_B_WIN,1780,2080
55883,Player94,Player162,TEAM_A_WIN,2385,2055
55884,Player54,Player132,TEAM_B_WIN,1300,2380
55885,Player198,Player186,TEAM_A_WIN,2125,2255
55886,Player132,Player39,TEAM_B_WIN,2365,2210
55887,Player186,Player39,TEAM_A_WIN,2275,2195
55888,Player51,Player198,TEAM_B_WIN,1915,2145
55889,Player39,Player198,TEAM_B_WIN,2180,2165
55890,Player186,Player53,TEAM_B_WIN,2260,2035
55891,Player126,Player39,TEAM_B_WIN,2705,2200
55892,Player192,Player36,TEAM_B_WIN,1745,2250
55893,Player156,Player53,TEAM_A_WIN,2230,2020
55894,Player192,Player186,TEAM_B_WIN,1730,2280
55895,Player54,Player198,TEAM_A_WIN,1320,2150
55896,Player132,Player192,TEAM_A_WIN,2385,1715
55897,Player82,Player53,TEAM_B_WIN,2140,2040
55898,Player82,Player156,TEAM_A_WIN,2160,2215
55899,Player53,Player51,TEAM_A_WIN,2060,1900
55900,Player126,Player192,TEAM_B_WIN,2690,1735
55901,Player126,Player51,TEAM_A_WIN,2710,1885
55902,Player82,Player36,TEAM_B_WIN,2145,2270
55903,Player82,Player156,TEAM_A_WIN,2165,2200
55904,Player51,Player156,TEAM_B_WIN,1870,2220
55905,Player54,Player36,TEAM_A_WIN,1340,2255
55906,Player36,Player126,TEAM_B_WIN,2240,2730
55907,Player132,Player54,TEAM_B_WIN,2370,1360
55908,Player160,Player65,TEAM_A_WIN,2230,2295
55909,Player118,Player154,TEAM_A_WIN,2340,2295
55910,Player160,Player65,TEAM_B_WIN,2215,2315
55911,Player113,Player30,TEAM_A_WIN,2160,2155
55912,Player65,Player105,TEAM_A_WIN,2335,2235
55913,Player70,Player130,TEAM_B_WIN,2315,2310
55914,Player174,Player148,TEAM_A_WIN,2070,2030
55915,Player65,Player47,TEAM_A_WIN,2355,2335
55916,Player148,Player113,TEAM_A_WIN,2050,2145
55917,Player174,Player118,TEAM_B_WIN,2055,2360
55918,Player148,Player154,TEAM_A_WIN,2070,2280
55919,Player105,Player148,TEAM_B_WIN,2220,2090
55920,Player70,Player160,TEAM_B_WIN,2300,2235
55921,Player30,Player105,TEAM_B_WIN,2140,2240
55922,Player105,Player174,TEAM_A_WIN,2260,2040
55923,Player70,Player130,TEAM_B_WIN,2285,2330
55924,Player113,Player160,TEAM_A_WIN,2165,2220
55925,Player118,Player154,TEAM_B_WIN,2345,2300
55926,Player30,Player118,TEAM_B_WIN,2125,2365
55927,Player154,Player113,TEAM_A_WIN,2320,2150
55928,Player174,Player130,TEAM_A_WIN,2060,2315
55929,Player70,Player130,TEAM_A_WIN,2305,2300
55930,Player30,Player47,TEAM_A_WIN,2145,2320
55931,Player81,Player0,TEAM_B_WIN,2280,2350
55932,Player112,Player68,TEAM_B_WIN,2250,2260
55933,Player178,Player164,TEAM_A_WIN,2240,2205
55934,Player0,Player170,TEAM_B_WIN,2335,2320
55935,Player124,Player68,TEAM_A_WIN,2390,2245
55936,Player81,Player170,TEAM_B_WIN,2265,2340
55937,Player178,Player112,TEAM_B_WIN,2225,2270
55938,Player0,Player178,TEAM_B_WIN,2320,2245
55939,Player44,Player68,TEAM_B_WIN,2320,2265
55940,Player164,Player44,TEAM_B_WIN,2190,2340
55941,Player182,Player81,TEAM_A_WIN,2360,2250
55942,Player164,Player81,TEAM_B_WIN,2175,2270
55943,Player124,Player136,TEAM_A_WIN,2410,2200
55944,Player164,Player185,TEAM_B_WIN,2160,2630
55945,Player44,Player178,TEAM_A_WIN,2360,2230
55946,Player182,Player112,TEAM_A_WIN,2380,2255
55947,Player68,Player185,TEAM_A_WIN,2285,2615
55948,Player124,Player182,TEAM_A_WIN,2430,2365
55949,Player124,Player112,TEAM_A_WIN,2450,2240
55950,Player182,Player0,TEAM_A_WIN,2385,2305
55951,Player136,Player44,TEAM_B_WIN,2185,2380
55952,Player170,Player185,TEAM_B_WIN,2325,2635
55953,Player185,Player136,TEAM_A_WIN,2655,2170
55954,Player136,Player170,TEAM_B_WIN,2155,2345
55955,Player4,Player9,TEAM_B_WIN,2355,2430
55956,Player191,Player32,TEAM_B_WIN,2345,2370
55957,Player9,Player32,TEAM_B_WIN,2415,2390
55958,Player72,Player108,TEAM_A_WIN,2495,2225
55959,Player9,Player92,TEAM_A_WIN,2435,2325
55960,Player4,Player144,TEAM_B_WIN,2340,2285
55961,Player9,Player23,TEAM_B_WIN,2420,2595
55962,Player131,Player64,TEAM_B_WIN,2350,2415
55963,Player108,Player32,TEAM_B_WIN,2210,2410
55964,Player4,Player191,TEAM_A_WIN,2360,2330
55965,Player64,Player72,TEAM_A_WIN,2435,2480
55966,Player23,Player108,TEAM_A_WIN,2615,2195
55967,Player191,Player32,TEAM_A_WIN,2350,2395
55968,Player191,Player92,TEAM_A_WIN,2370,2310
55969,Player108,Player23,TEAM_B_WIN,2180,2635
55970,Player72,Player62,TEAM_B_WIN,2465,2505
55971,Player62,Player131,TEAM_B_WIN,2490,2370
55972,Player64,Player72,TEAM_B_WIN,2420,2485
55973,Player131,Player144,TEAM_A_WIN,2390,2270
55974,Player64,Player62,TEAM_A_WIN,2440,2475
55975,Player62,Player131,TEAM_A_WIN,2495,2375
55976,Player92,Player23,TEAM_B_WIN,2295,2655
55977,Player144,Player92,TEAM_A_WIN,2290,2280
55978,Player4,Player144,TEAM_A_WIN,2380,2275
55979,Player179,Player101,TEAM_B_WIN,2600,2440
55980,Player161,Player149,TEAM_B_WIN,2465,2625
55981,Player161,Player14,TEAM_B_WIN,2450,2605
55982,Player38,Player101,TEAM_B_WIN,2505,2460
55983,Player14,Player179,TEAM_B_WIN,2590,2620
55984,Player165,Player158,TEAM_A_WIN,2605,2480
55985,Player14,Player38,TEAM_B_WIN,2575,2525
55986,Player165,Player171,TEAM_B_WIN,2590,2590
55987,Player171,Player179,TEAM_B_WIN,2575,2640
55988,Player119,Player101,TEAM_B_WIN,2455,2480
55989,Player119,Player14,TEAM_B_WIN,2440,2595
55990,Player143,Player149,TEAM_A_WIN,2365,2610
55991,Player171,Player57,TEAM_A_WIN,2595,2615
55992,Player57,Player119,TEAM_B_WIN,2600,2460
55993,Player179,Player171,TEAM_B_WIN,2625,2615
55994,Player101,Player119,TEAM_B_WIN,2465,2480
55995,Player38,Player161,TEAM_B_WIN,2510,2470
55996,Player38,Player161,TEAM_B_WIN,2495,2490
55997,Player149,Player57,TEAM_B_WIN,2595,2620
55998,Player165,Player149,TEAM_A_WIN,2610,2580
55999,Player158,Player143,TEAM_B_WIN,2465,2385
56000,Player165,Player57,TEAM_B_WIN,2595,2640
56001,Player143,Player158,TEAM_B_WIN,2370,2485
56002,Player158,Player143,TEAM_A_WIN,2505,2355
56003,Player87,Player111,TEAM_A_WIN,2415,2515
56004,Player20,Player122,TEAM_B_WIN,2265,2310
56005,Player129,Player17,TEAM_A_WIN,2520,2485
56006,Player188,Player77,TEAM_A_WIN,2460,2560
56007,Player77,Player75,TEAM_B_WIN,2545,2420
56008,Player75,Player122,TEAM_A_WIN,2440,2295
56009,Player20,Player129,TEAM_A_WIN,2285,2505
56010,Player17,Player71,TEAM_B_WIN,2470,2630
56011,Player87,Player77,TEAM_B_WIN,2400,2565
56012,Player188,Player75,TEAM_B_WIN,2445,2460
56013,Player71,Player50,TEAM_A_WIN,2650,2495
56014,Player122,Player20,TEAM_A_WIN,2315,2270
56015,Player75,Player77,TEAM_B_WIN,2445,2585
56016,Player87,Player129,TEAM_A_WIN,2420,2490
56017,Player188,Player71,TEAM_B_WIN,2430,2670
56018,Player17,Player20,TEAM_B_WIN,2455,2290
56019,Player87,Player111,TEAM_B_WIN,2405,2535
56020,Player17,Player50,TEAM_B_WIN,2440,2515
56021,Player122,Player129,TEAM_A_WIN,2335,2475
56022,Player111,Player71,TEAM_B_WIN,2520,2690
56023,Player188,Player50,TEAM_A_WIN,2450,2500
56024,Player50,Player52,TEAM_B_WIN,2485,2490
56025,Player52,Player111,TEAM_A_WIN,2510,2505
56026,Player176,Player117,TEAM_B_WIN,2685,2715
56027,Player172,Player89,TEAM_B_WIN,2375,2820
56028,Player176,Player106,TEAM_B_WIN,2670,2750
56029,Player172,Player166,TEAM_A_WIN,2395,2700
56030,Player11,Player117,TEAM_A_WIN,2830,2700
56031,Player35,Player176,TEAM_A_WIN,2665,2655
56032,Player45,Player176,TEAM_B_WIN,2715,2675
56033,Player135,Player106,TEAM_A_WIN,2740,2735
56034,Player45,Player141,TEAM_B_WIN,2700,2855
56035,Player135,Player45,TEAM_B_WIN,2725,2720
56036,Player45,Player135,TEAM_B_WIN,2705,2745
56037,Player117,Player11,TEAM_B_WIN,2685,2850
56038,Player117,Player166,TEAM_A_WIN,2705,2685
56039,Player141,Player89,TEAM_B_WIN,2840,2840
56040,Player172,Player11,TEAM_A_WIN,2415,2835
56041,Player35,Player11,TEAM_A_WIN,2685,2820
56042,Player135,Player172,TEAM_B_WIN,2730,2435
56043,Player89,Player166,TEAM_A_WIN,2860,2670
56044,Player166,Player35,TEAM_B_WIN,2655,2705
56045,Player35,Player106,TEAM_A_WIN,2725,2720
56046,Player89,Player106,TEAM_B_WIN,2845,2740
56047,Player104,Player99,TEAM_A_WIN,2630,2825
56048,Player104,Player155,TEAM_B_WIN,2615,2630
56049,Player104,Player15,TEAM_B_WIN,2600,2705
56050,Player155,Player63,TEAM_B_WIN,2615,2590
56051,Player155,Player88,TEAM_A_WIN,2635,2750
56052,Player88,Player63,TEAM_B_WIN,2735,2610
56053,Player104,Player88,TEAM_B_WIN,2585,2755
56054,Player15,Player88,TEAM_B_WIN,2690,2775
56055,Player63,Player99,TEAM_A_WIN,2630,2810
56056,Player15,Player155,TEAM_B_WIN,2675,2655
56057,Player63,Player99,TEAM_B_WIN,2615,2830
56058,Player15,Player99,TEAM_B_WIN,2660,2850
56059,Player2,Player58,TEAM_B_WIN,2625,2715
56060,Player58,Player100,TEAM_A_WIN,2735,2710
56061,Player2,Player58,TEAM_B_WIN,2610,2755
56062,Player58,Player100,TEAM_A_WIN,2775,2695
56063,Player2,Player100,TEAM_A_WIN,2630,2680
56064,Player2,Player27,TEAM_B_WIN,2615,2900
56065,Player100,Player27,TEAM_A_WIN,2700,2885
56066,Player147,Player140,TEAM_A_WIN,2795,2580
56067,Player140,Player194,TEAM_A_WIN,2600,2855
56068,Player140,Player194,TEAM_B_WIN,2585,2875
56069,Player140,Player147,TEAM_B_WIN,2570,2815
56070,Player147,Player194,TEAM_A_WIN,2835,2860
56071,Player147,Player194,TEAM_A_WIN,2855,2845
56072,Player190,Player167,TEAM_B_WIN,2755,2915
56073,Player56,Player110,TEAM_A_WIN,2715,2755
56074,Player10,Player56,TEAM_B_WIN,2760,2735
56075,Player69,Player56,TEAM_A_WIN,3345,2720
56076,Player10,Player110,TEAM_B_WIN,2745,2775
56077,Player190,Player10,TEAM_B_WIN,2740,2765
56078,Player146,Player69,TEAM_A_WIN,2815,3330
56079,Player167,Player110,TEAM_B_WIN,2900,2795
56080,Player69,Player10,TEAM_A_WIN,3350,2750
56081,Player56,Player69,TEAM_A_WIN,2740,3335
56082,Player190,Player167,TEAM_B_WIN,2725,2920
56083,Player167,Player190,TEAM_A_WIN,2940,2710
56084,Player110,Player146,TEAM_B_WIN,2780,2835
56085,Player86,Player74,TEAM_A_WIN,2980,2850
56086,Player74,Player5,TEAM_A_WIN,2870,2945
56087,Player8,Player26,TEAM_A_WIN,2880,2805
56088,Player8,Player26,TEAM_A_WIN,2900,2790
56089,Player5,Player26,TEAM_A_WIN,2965,2775
56090,Player74,Player29,TEAM_A_WIN,2890,2685
56091,Player26,Player137,TEAM_A_WIN,2795,3005
56092,Player8,Player86,TEAM_A_WIN,2920,2965
56093,Player8,Player74,TEAM_A_WIN,2940,2875
56094,Player29,Player86,TEAM_A_WIN,2705,2950
56095,Player137,Player5,TEAM_B_WIN,2990,2985
56096,Player3,Player86,TEAM_A_WIN,2710,2935
56097,Player137,Player5,TEAM_A_WIN,3010,2970
56098,Player29,Player137,TEAM_B_WIN,2690,3030
56099,Player184,Player3,TEAM_A_WIN,2990,2695
56100,Player29,Player3,TEAM_A_WIN,2710,2680
56101,Player3,Player184,TEAM_A_WIN,2700,2975
56102,Player107,Player102,TEAM_A_WIN,2920,2980
56103,Player93,Player95,TEAM_A_WIN,2770,2740
56104,Player95,Player33,TEAM_B_WIN,2725,3370
56105,Player123,Player152,TEAM_B_WIN,2920,2910
56106,Player102,Player107,TEAM_A_WIN,3000,2905
56107,Player93,Player159,TEAM_B_WIN,2755,2930
56108,Player134,Player41,TEAM_A_WIN,2855,2900
56109,Player102,Player93,TEAM_A_WIN,3020,2740
56110,Player152,Player95,TEAM_B_WIN,2895,2745
56111,Player159,Player123,TEAM_A_WIN,2950,2905
56112,Player159,Player102,TEAM_B_WIN,2935,3040
56113,Player134,Player93,TEAM_B_WIN,2840,2760
56114,Player41,Player152,TEAM_A_WIN,2920,2880
56115,Player95,Player41,TEAM_B_WIN,2730,2940
56116,Player152,Player134,TEAM_A_WIN,2900,2825
56117,Player107,Player159,TEAM_A_WIN,2925,2920
56118,Player107,Player33,TEAM_A_WIN,2945,3355
56119,Player33,Player41,TEAM_A_WIN,3375,2925
56120,Player134,Player33,TEAM_B_WIN,2810,3395
56121,Player28,Player46,TEAM_A_WIN,3355,2935
56122,Player173,Player195,TEAM_A_WIN,2960,3045
56123,Player46,Player173,TEAM_A_WIN,2955,2945
56124,Player173,Player28,TEAM_A_WIN,2965,3340
56125,Player28,Player173,TEAM_B_WIN,3325,2985
56126,Player195,Player34,TEAM_B_WIN,3030,2950
56127,Player116,Player83,TEAM_B_WIN,3655,3125
56128,Player98,Player59,TEAM_B_WIN,2915,3255
56129,Player34,Player83,TEAM_A_WIN,2970,3110
56130,Player195,Player98,TEAM_A_WIN,3050,2900
56131,Player183,Player83,TEAM_B_WIN,3095,3130
56132,Player83,Player34,TEAM_B_WIN,3115,2990
56133,Player116,Player153,TEAM_A_WIN,3675,3450
56134,Player22,Player153,TEAM_B_WIN,3490,3470
56135,Player153,Player116,TEAM_A_WIN,3490,3660
56136,Player195,Player46,TEAM_B_WIN,3035,2975
56137,Player59,Player34,TEAM_B_WIN,3240,3010
56138,Player22,Player59,TEAM_A_WIN,3510,3225
56139,Player183,Player46,TEAM_B_WIN,3080,2995
56140,Player153,Player98,TEAM_B_WIN,3475,2920
56141,Player28,Player116,TEAM_A_WIN,3345,3645
56142,Player59,Player98,TEAM_B_WIN,3210,2940
56143,Player22,Player183,TEAM_B_WIN,3495,3100
56144,Player22,Player183,TEAM_A_WIN,3515,3085
56145,Player76,Player189,TEAM_B_WIN,3425,3255
56146,Player76,Player142,TEAM_B_WIN,3410,3125
56147,Player142,Player128,TEAM_B_WIN,3110,3285
56148,Player197,Player142,TEAM_A_WIN,3385,3095
56149,Player197,Player76,TEAM_A_WIN,3405,3395
56150,Player125,Player128,TEAM_B_WIN,3110,3305
56151,Player142,Player197,TEAM_B_WIN,3080,3425
56152,Player76,Player197,TEAM_B_WIN,3380,3445
56153,Player189,Player128,TEAM_B_WIN,3240,3325
56154,Player177,Player196,TEAM_A_WIN,3660,3390
56155,Player196,Player128,TEAM_A_WIN,3410,3310
56156,Player177,Player189,TEAM_A_WIN,3680,3225
56157,Player125,Player177,TEAM_A_WIN,3130,3665
56158,Player196,Player125,TEAM_A_WIN,3430,3115
56159,Player177,Player189,TEAM_A_WIN,3685,3210
56160,Player125,Player196,TEAM_A_WIN,3135,3415
56161,Player48,Player120,TEAM_B_WIN,2190,1800
56162,Player114,Player66,TEAM_B_WIN,0,2090
56163,Player48,Player168,TEAM_B_WIN,2175,850
56164,Player96,Player48,TEAM_B_WIN,1985,2195
56165,Player96,Player66,TEAM_B_WIN,1970,2110
56166,Player90,Player168,TEAM_B_WIN,2470,870
56167,Player168,Player120,TEAM_B_WIN,855,1820
56168,Player120,Player138,TEAM_A_WIN,1840,1165
56169,Player114,Player66,TEAM_B_WIN,0,2130
56170,Player66,Player42,TEAM_A_WIN,2150,1950
56171,Player114,Player48,TEAM_B_WIN,0,2215
56172,Player120,Player138,TEAM_A_WIN,1860,1150
56173,Player42,Player21,TEAM_B_WIN,1935,2080
56174,Player114,Player168,TEAM_B_WIN,0,875
56175,Player90,Player42,TEAM_A_WIN,2490,1920
56176,Player138,Player42,TEAM_B_WIN,1135,1940
56177,Player150,Player90,TEAM_B_WIN,2325,2510
56178,Player96,Player21,TEAM_A_WIN,1990,2065
56179,Player96,Player78,TEAM_A_WIN,2010,1500
56180,Player21,Player78,TEAM_A_WIN,2085,1485
56181,Player138,Player78,TEAM_B_WIN,1120,1505
56182,Player150,Player78,TEAM_A_WIN,2345,1490
56183,Player150,Player21,TEAM_B_WIN,2330,2105
56184,Player90,Player150,TEAM_B_WIN,2495,2350
56185,Player162,Player192,TEAM_B_WIN,2040,1755
56186,Player80,Player40,TEAM_B_WIN,2040,1930
56187,Player18,Player60,TEAM_B_WIN,2065,2165
56188,Player162,Player180,TEAM_A_WIN,2060,2150
56189,Player18,Player40,TEAM_B_WIN,2050,1950
56190,Player24,Player51,TEAM_A_WIN,2000,1855
56191,Player16,Player192,TEAM_B_WIN,1890,1775
56192,Player18,Player180,TEAM_B_WIN,2035,2170
56193,Player180,Player192,TEAM_B_WIN,2155,1795
56194,Player162,Player6,TEAM_B_WIN,2045,2165
56195,Player12,Player40,TEAM_B_WIN,1935,1970
56196,Player80,Player6,TEAM_B_WIN,2025,2185
56197,Player12,Player24,TEAM_B_WIN,1920,2020
56198,Player12,Player40,TEAM_B_WIN,1905,1990
56199,Player60,Player51,TEAM_A_WIN,2185,1840
